latitude,longitude,size
52.326182,1.679138,1
-1.4550205,-48.5023682,1
34.8028661,-86.9716741,1
32.4442,34.9208,1
56.9465363,24.1048503,1
47.639722,-122.827222,1
44.94,26.03,1
39.0417785,-76.0663334,1
32.3182314,-86.902298,1
37.3307042,-77.3227571,1
35.9773805,139.5932055,1
32.4709519,-100.4059384,1
-23.5247535,-46.1871339,1
11.939481,79.497647,1
-7.072549,107.794126,1
39.190047,-90.353727,1
36.5964948,-82.1884666,1
21.59,-158.1138889,1
-20.45,-49.866667,1
35.0134999,-78.6939063,1
32.5911834,-93.2633918,1
39.039722,-120.115833,1
52.1191648,-115.6605258,1
32.9748469,-97.3477957,1
27.702871,85.318244,1
44.099992,-77.577412,1
45.411675,-80.085481,1
37.7781702,-81.1881557,1
43.3380464,-89.0153875,1
40.2842164,-84.1554987,1
52.132633,5.291266,1
34.4434282,-86.9352842,1
43.3186614,11.3305135,1
50.0655446,-119.6185295,1
42.2639098,-88.8442674,1
37.0811288,-8.1094469,1
44.9166667,-79.3666667,1
14.9360838,-88.864698,1
33.1384488,-96.1108066,1
42.9317335,-76.5660529,1
36.5896322,-80.9650023,1
38.083403,-122.7633036,1
42.4390069,-123.3283925,1
40.6283696,-87.6961395,1
25.5438707,-103.4280091,1
41.6542158,-82.8207429,1
36.0525993,-95.7908195,1
43.5250265,-84.1227598,1
41.9475551,-80.5542409,1
25.0115186,-80.5150608,1
-7.756928,113.211502,1
35.7065217,-81.2186933,1
43.6274794,-89.7709579,1
34.9617604,-89.8295315,1
42.8294187,-102.9999069,1
54.306145,-130.310882,1
40.8120946,-122.3241746,1
42.3383697,-83.8885552,1
3.5986111,98.4802778,1
50.9280143,-0.4617075,1
37.3021632,-120.4829677,1
35.1697592,-107.890892,1
43.0759678,-107.2902839,1
42.4605904,-85.696406,1
38.6973454,-9.3083617,1
33.9971732,-98.5065419,1
44.1740739,-69.93356,1
37.6017278,-85.9055189,1
18.36667,-65.62639,1
61.6247222,-149.6011111,1
-11.0619444,-75.335,1
21.0024379,105.8308645,1
-26.2188889,28.2533333,1
52.038601,-0.757072,1
28.810823,-81.8778582,1
35.7328541,-84.3338112,1
34.989235,-81.249925,1
56.1544863,-3.9459129,1
43.5391527,-89.0067778,1
30.9037995,-84.5754699,1
48.993723,-122.7471191,1
40.1483768,-89.3648183,1
37.684167,-77.885556,1
40.3083672,-88.1558785,1
-21.1766574,-47.8207619,1
41.9583822,-85.3249817,1
42.2598146,-72.2398021,1
26.0395222,-97.5563763,1
-20.3221861,-40.3380886,1
39.7478508,-81.5165127,1
47.497499,-101.3712709,1
21.548088,-157.84816,1
34.5037004,-93.0551795,1
40.7050579,-82.4182204,1
37.746801,23.426768,1
32.8118856,34.983731,1
43.604363,1.4429513,1
40.8532704,29.8815203,1
37.3403384,-95.2610838,1
40.1953106,-88.4042234,1
58.9700526,5.733338,1
44.304647,-79.582915,1
43.223953,-77.186092,1
40.4344895,-84.9777455,1
18.8404817,100.7436084,1
43.3143215,-72.81221,1
31.9635074,-83.7823938,1
44.6447233,-85.7673003,1
35.7454071,-81.6848188,1
30.7621326,-86.5705084,1
41.093429,-75.0018401,1
32.8387371,-86.6294262,1
35.3848841,-77.9927651,1
39.1637984,-119.7674034,1
41.2147851,-79.3853218,1
43.7757967,-92.3387786,1
42.802808,-83.0129874,1
49.672886,-124.928333,1
8.8556838,7.179026,1
33.937045,-97.1166788,1
31.2135511,-82.3540178,1
32.7359626,-96.2752569,1
-3.780567,115.437698,1
36.722263,-86.5772177,1
31.7891667,34.7591667,1
45.3069062,-92.3621369,1
26.2768607,50.1472321,1
37.4946568,-120.8465941,1
41.1115888,-114.96449,1
46.0084472,-122.8445509,1
40.7392017,-89.0164626,1
45.1244108,-92.6735365,1
33.8026048,-85.1885607,1
52.4035335,13.1744009,1
33.4706927,-82.5045733,1
30.2043633,-91.0226013,1
42.688074,-88.0514731,1
43.0256259,-74.9859889,1
40.5307776,-112.29828,1
42.2331294,-77.1974748,1
45.8404101,-119.2894605,1
41.06064,-75.774082,1
31.179908,-83.7890631,1
38.2507515,-122.9652768,1
40.2431278,-79.2375325,1
30.6138101,-97.2055482,1
63.9964394,-22.6244545,1
30.6168569,-89.6525647,1
41.1956174,-77.976111,1
13.437973,-88.460995,1
34.3651685,-77.6305293,1
41.9661111,-92.575,1
41.7851093,-69.9702947,1
37.3281005,-87.4988882,1
46.9500103,-67.8833992,1
36.4275477,-86.8047199,1
48.1987118,-122.1251418,1
38.0492131,-87.2741723,1
39.727049,-76.3266255,1
40.3369272,-104.9121967,1
30.0971621,-95.6160549,1
37.3702934,-102.8596463,1
40.051486,-76.4744091,1
36.3353449,-92.3851593,1
45.9577506,-86.2462523,1
-3.2384616,130.1452734,1
35.473745,-81.2545251,1
34.399463,-110.526884,1
34.502587,-84.9510542,1
41.8788799,-92.7893617,1
39.2939393,-9.1631877,1
45.3245771,-118.0877188,1
40.8611755,-79.8953328,1
40.1731433,-77.3985963,1
46.5435442,-87.395417,1
32.2048735,-95.8555207,1
42.435954,-123.1719976,1
35.3584743,-79.8944901,1
41.8050539,-80.9481489,1
41.7486838,-77.3005304,1
26.7542312,-80.9336753,1
13.060422,80.249583,1
35.715,-81.93111,1
27.7639145,-98.2388953,1
54.9778404,-1.6129165,1
43.4595138,-76.2288176,1
-26.9539145,152.7776056,1
48.8787167,-121.9718657,1
44.308964,-78.319858,1
26.6975349,-80.7463852,1
38.344221,-90.3934532,1
36.808483,-76.7441246,1
51.4934557,0.3529197,1
51.5231935,-1.7915082,1
33.9261671,-94.8512118,1
43.7864342,-69.9598343,1
2.718592,101.9489879,1
41.7939302,-86.7439154,1
44.8872124,-87.8645473,1
41.5008234,-93.4910468,1
43.0467301,-77.0952516,1
36.0140338,-85.1686743,1
9.560153,100.0403937,1
44.363132,-73.226031,1
43.2128473,-75.4557303,1
43.81,17.8053,1
45.8774469,-92.3674164,1
30.0291195,-84.3986166,1
-17.8226762,31.0494966,1
43.7913679,-89.3198414,1
50.9953025,-0.2028417,1
33.640058,-112.004226,1
51.834326,4.969423,1
40.39698,-88.8706291,1
48.1191353,-96.1811473,1
36.9613356,-120.0607176,1
46.070883,-72.811909,1
36.7659709,-78.9283441,1
37.6805967,-92.6637865,1
32.8715278,-93.9874032,1
52.7519612,0.3953571,1
39.733936,-90.2290098,1
34.9676167,-82.4434548,1
1.0456264,104.0304535,1
44.9479697,-62.1194571,1
30.5335302,-92.081509,1
28.4008319,-97.7483312,1
50.9928418,5.9969493,1
43.8840067,-121.4386404,1
36.0355747,140.073866,1
33.0314508,-111.3873431,1
47.995,-117.556667,1
-18.141931,178.42424,1
64.963051,-19.020835,1
43.1904709,-112.3449773,1
37.53326,-77.127632,1
49.9951227,8.2674264,1
44.6614039,-84.7147512,1
33.759271,-96.6694402,1
54.7133822,-6.2167609,1
45.9696725,-89.8920991,1
22.1564699,-100.9855409,1
38.801953,-94.4527294,1
27.495592,-81.440907,1
40.1350375,-86.2205487,1
30.2460361,-87.7008193,1
30.5182727,-82.94819,1
52.1433505,-10.2686507,1
36.2148409,-93.9225335,1
47.0209759,8.653645,1
44.5588028,-72.5778415,1
37.0807823,-119.4854113,1
34.878761,-76.349861,1
33.3106696,-85.7544051,1
32.5232053,-92.637927,1
45.0555552,-85.5889721,1
40.1634279,-76.3949614,1
37.0755463,25.5207358,1
44.0456225,-71.6700809,1
42.158427,-72.3286928,1
43.1608578,-85.7100393,1
41.8719868,-86.6289123,1
41.4108855,-83.46104,1
52.2567868,-7.1292044,1
42.386444,-72.3333206,1
52.6562575,-2.0820859,1
51.7506355,4.0920971,1
53.6915461,-1.632841,1
41.7180421,-94.9324868,1
39.6562064,-77.9316649,1
32.884143,-85.816998,1
47.7843,9.609931,1
7.9843109,98.3307468,1
35.91537,-94.969956,1
42.46472,-77.10861,1
43.0663612,-92.6724112,1
38.677269,-87.5286325,1
33.9175154,-116.7872399,1
44.9480187,-91.1507031,1
31.3466667,-92.1577778,1
60.7166667,-135.05,1
44.0886059,-87.657584,1
-33.7149546,150.3114074,1
2.039272,102.5690918,1
42.5636478,-84.8358211,1
35.6438587,-121.1907533,1
42.4166744,-90.4290168,1
39.1753256,-89.6542579,1
34.2273712,-80.6892486,1
35.2248034,-88.2492037,1
32.5093109,-92.1193012,1
36.5707838,-119.6120765,1
13.3619444,100.9791667,1
36.1275673,-88.9858988,1
13.7887156,100.3562183,1
1.1426122,101.2797936,1
35.1112478,-81.2264646,1
36.2506364,-83.7974099,1
32.7169988,-116.8761347,1
37.244039,-77.4102607,1
-25.274398,133.775136,1
29.9479833,-85.4179766,1
36.0754183,-79.0997347,1
39.523652,-87.1250154,1
41.174224,-80.453402,4
41.7075394,-86.8950297,1
37.9444882,-87.4052865,1
36.3183879,-87.6947414,1
35.2923513,-81.5356463,1
47.1301417,-119.2780771,1
39.9361699,-84.0254913,1
34.781944,-83.416389,1
49.731705,-114.887624,1
39.9009334,-76.6058001,1
44.9838558,-92.5560301,1
10.32104,-84.428726,1
37.7702663,-111.602119,1
18.4666667,-77.9166667,1
32.4315813,-80.6698286,1
36.213673,-79.712524,1
-6.9988273,107.5536555,1
-3.7183943,-38.5433948,1
56.8426093,53.2244492,1
29.5780056,-98.6897451,1
9.3166667,123.3,1
36.5223207,-82.7134921,1
22.198745,113.543873,1
37.7965107,-80.2975704,1
42.097248,-88.6928688,1
54.5259614,-105.2551187,1
38.0251394,-78.0041649,1
42.985585,-83.9282955,1
46.0667123,11.1190591,1
38.5403996,-76.5844017,1
35.1666667,33.3666667,1
35.7972998,-84.2560299,1
33.3490011,-96.5485991,1
44.3927582,-88.7398256,1
30.5704721,-85.1271442,1
39.109724,-95.0877465,1
60.3288192,33.9948023,1
48.1349659,17.4077429,1
34.096496,-83.7612839,1
34.2542084,-110.0298327,1
32.7386713,-115.99418,1
34.7180556,33.0855556,1
40.743127,17.425233,1
52.8051429,-2.1163466,1
-1.3965845,35.5234337,1
1.530976,110.3442199,1
-23.8955601,-46.4256329,1
37.8347342,-97.3733759,1
38.5018575,-122.9961102,1
38.4345321,-82.1323637,1
39.9850718,-81.7915186,1
36.6776507,-76.9224608,1
41.475546,-93.6788304,1
45.048631,-64.676373,1
30.6301452,-84.2278796,1
52.3969627,13.0586008,1
53.4084881,-2.1492931,1
38.7289006,-82.5402275,1
54.441581,18.5600956,1
53.1487082,-1.5711235,1
41.2745291,-75.4537959,1
27.8953038,-81.9734172,1
38.8422178,-106.1311288,1
40.2364486,-83.3671432,1
-23.29273,-51.1732073,1
49.2726833,-122.5132368,1
33.0656732,-96.2277554,1
45.4348252,-123.9459611,1
32.3293111,-96.6252679,1
49.2348506,6.9944016,1
49.794256,9.927489,1
31.0465776,-93.2054396,1
37.6853413,-85.2221819,1
-8.249527,114.490121,1
31.566145,120.303027,1
37.8806341,-84.5729961,1
-23.5113015,-46.8767748,1
44.005012,-77.887988,1
41.0245024,-81.0500944,1
45.738895,-79.469487,1
54.2706069,-8.4715279,1
32.3363045,-81.3914992,1
34.829838,-82.6015206,1
43.0699663,-94.233019,1
30.43611,-90.25167,1
-25.2520888,-52.0215415,1
35.7177841,139.56626,1
51.7592485,19.4559833,1
42.5311294,-88.2481461,1
44.540121,-123.3676014,1
34.4362013,-84.6999346,1
35.254292,-81.6670407,1
43.94236,12.457777,1
39.3702773,-94.7824609,1
46.4952996,-84.3453169,1
18.971187,-72.285215,1
-33.9522629,151.0321372,1
38.32981,26.314921,1
52.371353,5.222124,1
38.8845582,-75.8271563,1
41.9842123,-86.1086228,1
45.253783,-69.4454689,1
33.6825587,-115.4733554,1
44.7631296,10.5970555,1
48.3634784,-120.122303,1
30.389609,-87.0665385,1
52.5166667,13.6666667,1
44.0265525,-116.9629378,1
42.5878489,-76.3668792,1
45.2535777,-92.8057669,1
37.085945,25.150811,1
36.827243,-118.4115638,1
37.1694632,-104.5005407,1
45.0705621,7.6866186,1
33.5128856,-96.3924833,1
41.4930556,-94.1236111,1
29.9321498,-90.3664694,1
39.33374,-78.053184,1
38.06191,-97.94276,1
29.887725,-95.5629984,1
3.8333333,44.4833333,1
48.0400945,-122.406257,1
40.8617303,-80.2864515,3
31.297703,-82.8523668,1
34.8480597,-114.6141315,1
44.5975185,10.6917222,1
45.2324755,-88.0076062,1
41.6411409,-88.4472948,1
12.725364,101.1723985,1
40.6493353,14.611508,1
48.929486,-123.73666,1
38.6269929,-88.9456158,1
32.2040437,-95.3485635,1
38.9675463,-89.7639827,1
41.895265,-93.6007732,1
42.4737009,-72.0061877,1
43.5069058,16.4424496,1
-39.8158567,176.9889342,1
43.22278,-71.0475,1
40.9417535,-75.82964,1
42.378372,-84.6985883,1
-11.202692,17.873887,1
19.287867,-99.646761,1
47.983952,10.87184,1
47.24639,-123.045,1
43.1009037,-74.772927,1
52.355759,6.663058,1
19.916449,-155.882129,1
43.9011229,-85.8517287,1
41.6986111,-93.0469444,1
-35.7251073,174.3236988,1
40.7875572,-82.7365677,1
42.6458682,-85.2908403,1
-43.5320544,172.6362254,1
34.3157241,-78.2247211,1
44.9369054,-91.3929348,1
-33.9725887,-53.5487849,1
19.2464696,-99.1013498,3
32.3862619,-94.8757709,1
42.842256,-84.5691487,1
50.7989137,-1.0911627,1
36.7282054,-76.5835621,1
38.3533871,-90.6412385,1
39.7083789,-91.3584816,1
30.273978,120.155361,1
40.6578242,-84.9519115,1
43.078495,-71.2999763,1
42.6727927,-88.5445447,1
40.3211808,-79.3794811,1
30.3407629,-97.5569456,1
43.0334192,-71.0742267,1
44.505221,-77.4726529,1
33.376834,-79.2944964,1
49.6833333,5.8,1
50.4227364,7.5777897,1
31.2715768,-83.4648845,1
41.653538,-74.585823,1
40.6859241,-75.9990972,1
35.5309058,139.7030511,1
31.2518439,-89.83758,1
43.27972,-75.64389,1
40.0921678,-112.4335642,1
33.6289974,-91.7909639,1
34.521104,-117.9836793,1
30.711029,-94.9329898,1
-26.4707109,29.11651,1
41.6556465,-74.6893282,1
42.3292408,-75.7699147,1
2.536424,101.8068142,1
35.6753657,-83.7557281,1
36.3504119,127.3845475,1
40.4437018,-76.4282933,1
45.28806,-122.53444,1
16.783656,96.156831,1
37.9175,-76.4725,1
35.1241907,-109.5381655,1
41.4925374,-99.9018131,1
30.385755,-88.6116854,1
0.8868263,101.7068294,1
51.0673989,-1.7976263,1
19.5426237,-96.9137441,1
37.0582786,-120.8499151,1
33.8886289,35.4954794,1
33.7764231,-112.5285046,1
43.8569444,-90.1472222,1
28.7362876,-82.3042058,1
29.6475331,-84.8958731,1
33.2467807,-84.2640904,1
29.5957696,-90.7195348,1
45.0275126,-84.6747523,1
39.5584218,-79.3528174,1
43.7486054,-87.9770379,1
50.7216814,-1.8785266,1
34.6059253,-86.9833417,1
10.22839,-66.665161,1
37.0920222,-84.6041084,1
48.0839895,-121.968742,1
33.5756831,-83.1823789,1
44.8486596,-74.2948983,1
52.6777266,-2.449284,1
33.6259414,-97.1333453,1
-23.4125745,-46.0410534,1
45.2191313,-96.6356167,1
39.6535988,-105.1910996,1
30.0996471,-91.9901206,1
48.4110757,-114.3376334,1
-23.6041266,-46.9243004,1
51.252171,5.70457,1
39.1098153,-80.4067566,1
43.2400574,-78.5761399,1
46.08938,7.2313,1
36.6436731,-93.2185144,1
-25.73134,28.21837,1
40.590301,-90.348808,1
57.301804,-6.353572,1
52.1915699,-1.7069886,1
47.5125,8.47301,1
40.8808666,-88.6297839,1
35.5067215,-97.7625441,1
37.3218778,126.8308848,1
55.7304274,37.5050632,1
52.634292,-1.6907115,1
41.7713764,-93.7129997,1
51.253775,-85.3232139,1
52.7391177,1.2409416,1
51.000798,4.63566,1
51.5748068,4.7748161,1
42.7755645,-88.943999,1
41.1186629,1.24533,1
26.9177322,-80.7657804,1
43.045429,-79.285456,1
35.7688425,-119.2470536,1
51.4579352,7.0148281,1
-6.923677,107.771964,1
38.7744802,-92.2571304,1
32.8059619,-97.4030744,1
33.5862149,-86.2860888,1
34.9128719,-91.1101221,1
38.6153256,-87.3544609,1
37.9774712,-0.6832271,1
38.3500016,-104.7227546,1
44.4004814,11.2506481,1
45.0808406,13.6383512,1
60.5544444,-151.2583333,1
45.9171763,-89.2442988,1
38.8070575,-75.422697,1
-9.0989905,160.2646431,1
28.8391667,-82.3402778,1
46.0166667,7.75,1
46.9965144,-120.5478474,1
38.688052,-83.49193,1
30.8940431,-102.8793222,1
29.7957633,-90.822871,1
41.5214401,-84.307172,1
36.3274502,-119.6456844,1
39.4961458,-88.1761521,1
28.0186323,-82.1128641,1
40.2822598,-86.041098,1
38.6910138,-121.4485654,1
47.6259626,-120.2253534,1
56.1998772,10.1660237,1
-22.9659887,-42.028832,1
36.6650471,-87.4427878,1
39.4850848,-80.1425781,1
3.333378,101.5827451,1
34.6779399,-76.9507762,1
35.6290093,-82.1806697,1
5.546182,95.319054,1
32.3643098,-88.703656,1
52.2738177,5.1643425,1
43.5324809,-90.0026259,1
37.816239,-79.8244947,1
39.9798943,32.7627465,1
41.4278257,-85.7524895,1
42.0759128,-75.640462,1
13.47617,144.751511,1
40.9869997,-81.8937511,1
33.0787326,-97.5653027,1
28.405,-106.4,1
39.6006523,-77.8205508,1
41.7748155,-74.2982059,1
35.5365485,-78.2844435,1
43.100278,-72.778889,1
45.0752809,-85.3586838,1
35.8880796,-106.3069722,1
45.624741,-72.950188,1
45.665241,-79.643979,1
46.6705556,-94.1069444,1
44.759955,-63.691725,1
37.811941,-107.6645057,1
-36.9530211,174.4688092,1
45.291468,-94.215855,1
43.1196178,-82.5000653,1
44.8613563,-92.6238082,1
41.513611,-73.606667,1
34.6505778,-111.7457056,1
29.8202205,-94.3840777,1
42.5092039,-84.655814,1
35.7212689,-77.9155395,1
45.75106,-94.223343,1
29.966001,-98.09115,1
46.4398305,-122.846783,1
29.2096836,-99.7861679,1
33.6639137,-114.2299486,1
46.187707,-74.609936,1
38.5281485,-81.6309601,1
39.599479,-88.6078392,1
42.4556475,-71.6731246,1
51.0787177,1.1740852,1
39.987325,-76.0205073,1
38.5245145,-8.8930658,1
42.5442251,-79.1667066,1
33.7948364,-83.713229,1
43.9742346,-75.6151927,1
30.8829628,-87.7730474,1
45.9326346,-118.3877435,1
39.4393981,-79.4478858,1
6.3625,2.4255,1
32.5176361,-87.836402,1
39.090891,-84.8499504,1
42.9056288,-74.5718073,1
44.43,-94.6583333,1
40.658626,-96.183207,1
48.118146,-123.4307413,1
33.8618418,-77.9944332,1
60.9425,-149.1663888,1
40.9155025,14.2681485,1
37.1181,-93.367849,1
39.3076744,-123.7994591,1
4.282457,117.914787,1
45.6280609,12.374799,1
40.9607964,29.0833694,1
45.404826,-71.892876,1
39.2522304,-99.5628877,1
44.865102,10.061731,1
38.3452032,-0.481006,1
30.4321407,-84.9757496,1
47.7745617,-96.6093911,1
35.204571,-75.693222,1
44.588333,-104.698333,1
14.5833333,121.1666667,1
41.5448205,-72.1753566,1
38.0666735,-103.222708,1
32.4582065,-83.7315723,1
31.8559384,-106.6391577,1
48.5829331,7.7437488,1
43.5208302,-88.2289851,1
43.1,-5.5833333,1
10.3591887,123.8634544,1
46.8673263,-122.266502,1
34.2928774,-91.3378987,1
41.5886629,-83.8910534,1
40.4728332,-3.8723044,1
21.6802778,-157.9511111,1
41.7214389,-85.8174946,1
33.7217833,-94.3968704,1
40.621488,-96.631485,1
29.7946641,-98.7319703,1
38.2120121,-86.1219155,1
43.2717322,-76.9891355,1
39.325041,-88.8995161,1
-8.0542775,-34.8812561,1
42.6550248,-86.2019825,1
-17.38414,-66.166702,1
34.9854275,-80.5495112,1
38.9606009,-89.0936778,1
37.747946,26.982476,1
41.1450617,-78.8044748,1
-34.4559059,-58.908329,1
40.8897784,-81.597623,1
28.9444142,-95.2888257,1
49.2656019,-122.6431968,1
35.7406864,-81.563149,1
33.7934373,-97.143068,1
35.7572885,-86.5313816,1
43.0731364,-71.8445227,1
38.0394687,14.0220595,1
46.914071,17.8166599,1
32.3546679,-89.3985283,1
-6.8083451,110.8417977,1
37.7598688,126.7801781,1
43.6485683,-93.3624319,1
33.425125,-94.0476882,1
40.443596,-85.078331,1
35.1714733,-92.2737629,1
46.5198333,6.6335,1
44.475066,-72.702251,1
-19.7501587,-47.9325395,1
39.1200418,-88.5433829,1
-6.98351,109.140496,1
50.5903039,5.6069213,1
43.236906,-94.0413443,1
35.2359025,-85.1907904,1
37.0330607,-88.7108964,1
36.119485,128.3445734,1
42.789581,-96.169746,1
43.7687324,11.2569013,1
40.5992395,-77.571382,1
40.699959,-99.083107,1
4.136209,96.124878,1
34.1814863,-86.7422202,1
39.458681,-82.2318156,1
46.0514263,14.5059655,1
46.319107,-79.434225,1
49.1658836,-123.9400647,1
52.632281,4.750806,1
41.6067211,-80.572296,1
40.845,9.4987777,1
32.3462,34.8615,1
-26.054097,28.064559,1
52.0611111,4.4933333,1
-3.6687994,119.9740534,1
35.9382103,-77.7905339,1
60.4674206,22.0242267,1
36.4703232,-86.6513845,1
43.1770206,-73.0570488,1
34.742908,-117.318703,1
31.949381,35.932911,1
46.0130065,-91.4846208,1
29.1141608,-81.1894818,2
35.1146152,-75.9810097,1
32.944012,-85.9538532,1
34.257206,-101.519104,1
34.8790492,-76.9013301,1
42.8264205,-84.2194127,1
8.539969,39.27198,1
48.8464991,-122.5910056,1
44.3580348,-89.0859464,1
34.8985866,-117.3616476,1
43.5508939,7.010541,1
40.4597938,-78.5916837,1
60.2699303,24.4432037,1
33.961124,-116.5016784,1
39.3575049,-100.441807,1
41.4619986,-81.0737079,1
40.7945096,-80.1367271,1
31.7960064,-95.1502214,1
38.5717898,-77.7638815,1
36.74944,-120.63806,1
26.1703525,-98.05195,1
18.0110768,-66.6140616,1
53.652743,-2.632412,1
37.410884,-94.70496,1
-6.1362398,106.140126,1
36.5331586,-82.326806,1
37.4912195,127.4875607,1
40.1734049,-79.8575467,3
42.6609026,-77.0538577,1
38.1557502,-121.6913439,1
34.9353949,-82.5587384,1
18.4274454,-67.1540698,1
-4.5585849,105.4068079,1
20.8650351,-105.4390862,1
